edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,order_id,category,customer_segment,edge_strength,price_bucket,region,state,campaign,same_household,prior_interactions,dwell_seconds,product_id,unit_price_usd,quantity,returned_flag,auth_approved
EDGE301772,C61370,Customer,P5089,Product,RETURNS,2024-05-07 04:17:05,ORD102392,Pets,Active,0.123,$25-$50,LATAM,PA,BackToSchool,False,2,30,P5089,48.63,1,False,False
EDGE301773,C40903,Customer,C22835,Customer,REFERRED_FRIEND,2024-06-15 12:37:49,,Home,Loyal,0.358,>$250,NA,WI,BackToSchool,True,1,57,P8738,603.88,2,False,False
EDGE301774,C63951,Customer,P1836,Product,VIEWED,2025-06-10 08:58:12,,Automotive,Active,0.285,<$25,APAC,GA,NewArrivals,False,1,85,P1836,16.91,1,False,False
EDGE301775,C83043,Customer,P6709,Product,PURCHASED,2025-03-29 04:00:21,ORD101977,Electronics,Loyal,0.795,$25-$50,EU,GA,Loyalty,False,3,5,P6709,46.49,1,True,True
EDGE301776,C37010,Customer,P2904,Product,VIEWED,2024-04-01 11:51:09,,Sports,New,0.685,$50-$100,NA,AR,Clearance,False,3,55,P2904,75.99,2,False,False
EDGE301777,C40418,Customer,C65169,Customer,REFERRED_FRIEND,2024-08-19 18:28:53,,Pets,Loyal,0.115,<$25,APAC,IN,Loyalty,False,3,58,P5219,10.74,1,False,False
EDGE301778,C67769,Customer,P5756,Product,VIEWED,2024-12-27 00:00:10,,Grocery,Loyal,0.996,$50-$100,NA,NY,NewArrivals,False,2,18,P5756,76.06,1,False,False
EDGE301779,C29756,Customer,P2549,Product,PURCHASED,2024-11-28 07:32:28,ORD100511,Home,Dormant,0.789,>$250,APAC,NH,Clearance,False,3,88,P2549,311.41,1,True,True
EDGE301780,C81650,Customer,P5169,Product,ADDED_TO_CART,2025-01-26 20:45:36,,Pets,Dormant,0.409,$100-$250,LATAM,VT,Loyalty,False,1,71,P5169,160.82,1,False,False
EDGE301781,C15543,Customer,C50526,Customer,REFERRED_FRIEND,2024-07-08 17:57:44,,Home,Active,0.623,$50-$100,NA,AZ,NewArrivals,False,6,79,P4280,55.05,1,False,False
EDGE301782,C89325,Customer,P6063,Product,ADDED_TO_CART,2025-01-03 22:18:11,,Electronics,Active,0.25,>$250,NA,WV,Loyalty,False,3,14,P6063,900.34,2,False,False
EDGE301783,C80974,Customer,P1136,Product,ADDED_TO_CART,2024-05-28 05:18:43,,Toys,Loyal,0.146,$25-$50,EU,DC,None,False,3,5,P1136,46.61,2,False,False
EDGE301784,P3996,Product,P8468,Product,ALSO_BOUGHT_WITH,2024-08-20 23:56:02,ORD102082,Electronics,Active,0.664,<$25,EU,OR,SpringSale,False,4,40,P3996,24.2,1,False,False
EDGE301785,C73888,Customer,P2291,Product,VIEWED,2024-11-14 07:11:52,,Grocery,Loyal,0.888,$100-$250,LATAM,NV,Loyalty,False,2,45,P2291,115.18,1,False,False
EDGE301786,C30144,Customer,P6557,Product,RETURNS,2024-01-20 10:41:50,ORD101511,Apparel,Loyal,0.243,$100-$250,EU,DE,NewArrivals,False,5,43,P6557,246.98,1,False,False
EDGE301787,C59372,Customer,C99873,Customer,REFERRED_FRIEND,2025-03-09 22:31:33,,Automotive,New,0.154,$50-$100,APAC,GA,None,False,6,49,P7390,68.25,1,False,False
EDGE301788,C33940,Customer,P4651,Product,VIEWED,2024-06-13 15:10:50,,Electronics,Active,0.977,$50-$100,NA,IA,Loyalty,False,7,88,P4651,54.16,1,False,False
EDGE301789,C90136,Customer,P5623,Product,VIEWED,2024-07-04 20:35:16,,Home,AtRisk,0.521,>$250,EU,MT,Loyalty,False,4,17,P5623,369.91,1,False,False
EDGE301790,C83927,Customer,P1361,Product,VIEWED,2024-06-13 09:18:42,,Grocery,Active,0.322,$50-$100,NA,TX,Holiday,False,2,31,P1361,59.04,1,False,False
EDGE301791,C88396,Customer,P1403,Product,VIEWED,2024-07-18 20:38:27,,Sports,Active,0.304,>$250,LATAM,ID,NewArrivals,False,3,40,P1403,353.17,2,False,False
EDGE301792,C57996,Customer,P3655,Product,VIEWED,2024-08-28 02:21:28,,Apparel,Active,0.937,$25-$50,NA,KY,NewArrivals,False,2,53,P3655,36.11,1,False,False
EDGE301793,P8467,Product,P1479,Product,ALSO_BOUGHT_WITH,2024-06-20 13:01:50,ORD101497,Home,New,0.908,$100-$250,NA,KS,Loyalty,False,3,34,P8467,209.56,1,False,False
EDGE301794,C85822,Customer,P3557,Product,ADDED_TO_CART,2024-10-30 09:03:44,,Automotive,Active,0.418,>$250,NA,WI,Holiday,False,4,61,P3557,370.8,1,False,False
EDGE301795,C70448,Customer,P7003,Product,ADDED_TO_CART,2024-05-13 17:19:24,,Electronics,AtRisk,0.68,$50-$100,NA,ID,Clearance,False,2,33,P7003,60.17,1,False,False
EDGE301796,C87455,Customer,P9553,Product,VIEWED,2024-02-12 05:23:45,,Home,Active,0.655,$50-$100,LATAM,CA,Holiday,False,4,33,P9553,57.41,1,False,False
EDGE301797,C52020,Customer,P7367,Product,VIEWED,2024-03-15 21:05:19,,Apparel,Active,0.194,$50-$100,NA,MI,SpringSale,False,4,56,P7367,94.11,1,False,False
EDGE301798,P4275,Product,P4975,Product,ALSO_BOUGHT_WITH,2025-06-13 14:49:24,ORD101273,Books,New,0.179,$50-$100,NA,WY,NewArrivals,False,7,22,P4275,58.93,1,False,False
EDGE301799,C23328,Customer,P5153,Product,VIEWED,2024-01-03 09:37:12,,Pets,AtRisk,0.336,$25-$50,APAC,RI,Loyalty,False,0,35,P5153,40.14,1,False,False
EDGE301800,C59921,Customer,P7146,Product,VIEWED,2025-06-07 20:43:12,,Toys,Loyal,0.262,>$250,NA,ND,Clearance,False,2,28,P7146,808.59,3,False,False
EDGE301801,C54695,Customer,P7424,Product,VIEWED,2024-09-21 00:40:07,,Beauty,Active,0.528,<$25,LATAM,KY,Clearance,False,4,18,P7424,17.54,3,False,False
EDGE301802,C29509,Customer,C53675,Customer,REFERRED_FRIEND,2025-05-04 14:33:04,,Home,Active,0.522,>$250,LATAM,IL,SpringSale,False,3,8,P1709,355.5,1,False,False
EDGE301803,C58484,Customer,P9266,Product,PURCHASED,2024-07-04 22:21:15,ORD100936,Home,New,0.74,$50-$100,APAC,LA,Loyalty,False,3,84,P9266,77.62,1,True,True
EDGE301804,P5099,Product,P7523,Product,ALSO_BOUGHT_WITH,2024-01-30 21:48:58,ORD100548,Beauty,New,0.373,$50-$100,EU,MO,NewArrivals,False,2,22,P5099,88.35,1,False,False
EDGE301805,C32236,Customer,P7556,Product,RETURNS,2025-04-07 16:32:38,ORD100334,Toys,Active,0.816,$50-$100,LATAM,MI,Loyalty,False,3,59,P7556,94.99,3,False,False
EDGE301806,C49559,Customer,P9089,Product,ADDED_TO_CART,2024-10-06 17:35:31,,Apparel,Loyal,0.745,$50-$100,APAC,NH,Loyalty,False,7,94,P9089,78.96,1,False,False
EDGE301807,C15034,Customer,P5888,Product,VIEWED,2024-08-19 20:54:40,,Grocery,Dormant,0.268,$25-$50,NA,MD,BackToSchool,False,2,30,P5888,43.52,1,False,False
EDGE301808,C39883,Customer,P9759,Product,VIEWED,2024-09-03 09:20:28,,Apparel,Loyal,0.746,>$250,NA,CO,Holiday,False,3,74,P9759,348.07,1,False,False
EDGE301809,C12034,Customer,C43167,Customer,REFERRED_FRIEND,2024-05-02 17:42:53,,Beauty,New,0.158,>$250,APAC,KS,SpringSale,False,9,57,P2302,273.33,1,False,False
EDGE301810,C84762,Customer,P3794,Product,ADDED_TO_CART,2024-07-25 14:09:40,,Grocery,AtRisk,0.55,$50-$100,EU,ND,Loyalty,False,0,87,P3794,53.68,2,False,False
EDGE301811,C83522,Customer,P8762,Product,PURCHASED,2024-04-10 16:27:55,ORD102478,Books,Active,0.559,$25-$50,NA,WI,Loyalty,False,3,16,P8762,38.31,1,False,True
EDGE301812,P8930,Product,P5132,Product,ALSO_BOUGHT_WITH,2025-03-30 12:46:53,ORD100123,Automotive,New,0.125,$25-$50,NA,CT,SpringSale,False,3,30,P8930,37.19,1,False,False
EDGE301813,C14786,Customer,P7526,Product,ADDED_TO_CART,2024-04-23 11:37:20,,Sports,New,0.128,$100-$250,APAC,DC,BackToSchool,False,1,29,P7526,200.68,3,False,False
EDGE301814,P9144,Product,P5017,Product,ALSO_BOUGHT_WITH,2025-01-22 02:36:47,ORD100167,Apparel,Active,0.348,$50-$100,APAC,AR,NewArrivals,False,3,73,P9144,93.7,2,False,False
EDGE301815,C73213,Customer,P2770,Product,VIEWED,2024-12-17 17:15:37,,Grocery,AtRisk,0.759,$100-$250,LATAM,DE,Holiday,False,3,51,P2770,165.98,2,False,False
EDGE301816,P3891,Product,P6197,Product,ALSO_BOUGHT_WITH,2024-09-12 22:12:14,ORD101902,Home,New,0.837,$50-$100,EU,NC,BackToSchool,False,2,27,P3891,74.14,1,False,False
EDGE301817,C83597,Customer,P4222,Product,VIEWED,2025-05-17 06:42:32,,Pets,New,0.472,$25-$50,EU,GA,NewArrivals,False,4,31,P4222,32.31,1,False,False
EDGE301818,C20404,Customer,P3930,Product,VIEWED,2024-01-01 01:49:16,,Beauty,New,0.708,$25-$50,LATAM,WA,None,False,4,21,P3930,32.51,2,False,False
EDGE301819,P1499,Product,P5314,Product,ALSO_BOUGHT_WITH,2024-07-30 21:24:47,ORD101956,Electronics,AtRisk,0.101,$50-$100,APAC,NH,Holiday,False,3,18,P1499,54.13,2,False,False
EDGE301820,C16794,Customer,P9973,Product,RETURNS,2024-07-25 13:21:41,ORD101286,Grocery,Active,0.976,$50-$100,LATAM,MI,BackToSchool,False,1,81,P9973,56.54,2,False,False
EDGE301821,P2817,Product,P3367,Product,ALSO_BOUGHT_WITH,2024-01-03 05:01:59,ORD100548,Home,Active,0.92,>$250,EU,MS,BackToSchool,False,4,25,P2817,330.17,1,False,False
EDGE301822,C90257,Customer,P6591,Product,RETURNS,2024-06-07 17:48:33,ORD101544,Toys,AtRisk,0.158,$50-$100,NA,AR,Clearance,False,1,43,P6591,66.75,3,False,False
EDGE301823,C88984,Customer,C33996,Customer,REFERRED_FRIEND,2024-07-03 06:51:40,,Home,AtRisk,0.443,$100-$250,NA,SD,BackToSchool,True,0,9,P5885,239.18,1,False,False
EDGE301824,C29778,Customer,P9382,Product,VIEWED,2024-08-17 07:56:54,,Apparel,New,0.914,<$25,EU,AZ,Loyalty,False,6,43,P9382,13.28,1,False,False
EDGE301825,C40738,Customer,C29808,Customer,REFERRED_FRIEND,2024-05-28 20:37:27,,Pets,New,0.967,$50-$100,LATAM,SD,Clearance,False,0,63,P3914,63.63,1,False,False
EDGE301826,C45711,Customer,P7485,Product,VIEWED,2024-12-02 22:16:11,,Apparel,New,0.29,$100-$250,NA,KY,NewArrivals,False,1,28,P7485,189.23,1,False,False
EDGE301827,C36998,Customer,P5480,Product,ADDED_TO_CART,2025-04-02 10:40:59,,Books,AtRisk,0.723,<$25,NA,ND,SpringSale,False,4,13,P5480,22.84,1,False,False
EDGE301828,P4603,Product,P6795,Product,ALSO_BOUGHT_WITH,2024-03-04 09:38:17,ORD101662,Pets,New,0.869,>$250,NA,DE,Loyalty,False,1,47,P4603,302.81,1,False,False
EDGE301829,C96340,Customer,P1729,Product,VIEWED,2024-09-28 06:30:06,,Books,Active,0.486,$25-$50,LATAM,MT,Holiday,False,4,80,P1729,41.78,2,False,False
EDGE301830,C64758,Customer,P7633,Product,ADDED_TO_CART,2025-06-25 00:15:02,,Pets,Loyal,0.388,>$250,LATAM,VT,Clearance,False,5,64,P7633,386.09,1,False,False
EDGE301831,C15897,Customer,P8552,Product,VIEWED,2024-06-09 09:33:02,,Toys,AtRisk,0.511,$50-$100,LATAM,HI,None,False,7,78,P8552,72.51,3,False,False
EDGE301832,C59413,Customer,P7825,Product,PURCHASED,2024-03-28 12:04:45,ORD102030,Automotive,New,0.35,<$25,EU,PA,SpringSale,False,4,45,P7825,11.93,4,False,True
EDGE301833,C75696,Customer,P8585,Product,ADDED_TO_CART,2025-02-18 11:24:41,,Grocery,Loyal,0.678,$50-$100,APAC,TX,None,False,2,21,P8585,52.69,1,False,False
EDGE301834,P3803,Product,P5927,Product,ALSO_BOUGHT_WITH,2024-11-30 23:28:03,ORD101722,Toys,New,0.643,$50-$100,NA,IN,None,False,3,40,P3803,76.83,1,False,False
EDGE301835,C31937,Customer,P8941,Product,PURCHASED,2024-08-07 03:13:45,ORD102194,Grocery,Active,0.921,$25-$50,EU,VT,None,False,4,47,P8941,34.02,1,False,True
EDGE301836,C35604,Customer,P3036,Product,ADDED_TO_CART,2025-02-28 15:17:34,,Automotive,Loyal,0.334,>$250,APAC,MD,Clearance,False,6,5,P3036,781.09,1,False,False
EDGE301837,P4240,Product,P5248,Product,ALSO_BOUGHT_WITH,2024-10-06 11:23:34,ORD102385,Grocery,Dormant,0.854,>$250,LATAM,IL,Clearance,False,5,63,P4240,319.61,1,False,False
EDGE301838,C81573,Customer,P1782,Product,ADDED_TO_CART,2025-03-28 08:30:39,,Apparel,AtRisk,0.923,>$250,LATAM,WA,SpringSale,False,3,89,P1782,353.85,2,False,False
EDGE301839,C50637,Customer,P7740,Product,VIEWED,2025-04-04 13:29:02,,Electronics,New,0.945,>$250,LATAM,ND,NewArrivals,False,2,47,P7740,379.26,1,False,False
EDGE301840,C72914,Customer,P5002,Product,ADDED_TO_CART,2024-10-02 01:54:16,,Automotive,AtRisk,0.46,$25-$50,LATAM,IN,None,False,1,46,P5002,49.08,1,False,False
EDGE301841,C95353,Customer,P1179,Product,VIEWED,2024-06-28 10:54:23,,Automotive,Active,0.356,$100-$250,APAC,IL,Loyalty,False,3,63,P1179,221.57,1,False,False
EDGE301842,P7112,Product,P3722,Product,ALSO_BOUGHT_WITH,2024-06-10 16:20:03,ORD102208,Sports,Loyal,0.121,>$250,LATAM,ND,NewArrivals,False,3,26,P7112,354.34,1,False,False
EDGE301843,C91494,Customer,P7335,Product,VIEWED,2024-07-29 14:26:57,,Beauty,AtRisk,0.537,$25-$50,NA,CT,Holiday,False,1,39,P7335,33.65,1,False,False
EDGE301844,P9605,Product,P1032,Product,ALSO_BOUGHT_WITH,2025-02-01 03:45:51,ORD101080,Pets,New,0.43,$100-$250,LATAM,DC,Holiday,False,1,49,P9605,222.07,1,False,False
EDGE301845,C60501,Customer,P7233,Product,VIEWED,2024-04-14 03:51:05,,Grocery,Loyal,0.924,$25-$50,NA,VA,Holiday,False,2,34,P7233,35.09,1,False,False
EDGE301846,C52033,Customer,P7721,Product,PURCHASED,2025-05-03 19:35:46,ORD102294,Apparel,Active,0.705,$25-$50,EU,SD,None,False,5,21,P7721,48.16,1,False,True
EDGE301847,C14377,Customer,P1718,Product,VIEWED,2024-09-07 13:33:08,,Beauty,Active,0.259,>$250,LATAM,AK,Clearance,False,2,8,P1718,689.17,2,False,False
EDGE301848,C16070,Customer,P2804,Product,VIEWED,2024-10-13 20:02:33,,Home,Active,0.507,$25-$50,NA,WV,NewArrivals,False,6,31,P2804,32.64,2,False,False
EDGE301849,C50961,Customer,P8192,Product,VIEWED,2024-11-19 09:41:44,,Beauty,Active,0.969,>$250,APAC,KS,NewArrivals,False,1,77,P8192,344.69,1,False,False
EDGE301850,C96086,Customer,C92896,Customer,REFERRED_FRIEND,2025-06-15 20:40:36,,Beauty,Active,0.421,>$250,NA,KS,BackToSchool,False,4,86,P4416,366.96,1,False,False
EDGE301851,C55908,Customer,P5547,Product,VIEWED,2025-06-27 10:01:42,,Sports,Loyal,0.113,>$250,LATAM,MD,None,False,2,61,P5547,398.53,1,False,False
EDGE301852,P8276,Product,P6342,Product,ALSO_BOUGHT_WITH,2024-05-09 03:09:03,ORD101189,Home,AtRisk,0.741,$25-$50,EU,WV,BackToSchool,False,2,28,P8276,26.85,2,False,False
EDGE301853,C48905,Customer,P2309,Product,VIEWED,2025-05-14 15:24:49,,Pets,Loyal,0.193,$25-$50,NA,GA,NewArrivals,False,4,5,P2309,26.95,1,False,False
EDGE301854,P9890,Product,P2779,Product,ALSO_BOUGHT_WITH,2025-06-24 16:33:09,ORD101685,Electronics,Active,0.155,$50-$100,EU,ME,SpringSale,False,1,56,P9890,63.65,2,False,False
EDGE301855,C64085,Customer,P3919,Product,VIEWED,2025-05-24 08:38:05,,Automotive,AtRisk,0.972,$25-$50,NA,IN,Clearance,False,6,86,P3919,38.72,3,False,False
EDGE301856,C10082,Customer,P3074,Product,ADDED_TO_CART,2024-05-25 09:33:15,,Beauty,New,0.854,$50-$100,EU,NC,Loyalty,False,5,12,P3074,75.97,1,False,False
EDGE301857,C97831,Customer,P7565,Product,VIEWED,2024-10-09 12:52:18,,Books,Active,0.449,<$25,EU,WA,SpringSale,False,3,27,P7565,12.19,2,False,False
EDGE301858,C99221,Customer,P3158,Product,PURCHASED,2025-06-24 03:53:52,ORD101218,Apparel,Loyal,0.95,>$250,APAC,MD,Clearance,False,6,38,P3158,336.9,2,False,True
EDGE301859,P3303,Product,P5813,Product,ALSO_BOUGHT_WITH,2024-06-29 13:21:30,ORD102065,Books,Active,0.324,>$250,NA,NM,NewArrivals,False,0,30,P3303,283.78,1,False,False
EDGE301860,C12029,Customer,P7030,Product,VIEWED,2025-03-02 18:46:54,,Sports,New,0.953,<$25,APAC,MT,None,False,2,13,P7030,18.42,2,False,False
EDGE301861,C77660,Customer,P3426,Product,PURCHASED,2024-03-14 00:57:57,ORD100413,Apparel,Active,0.173,$50-$100,NA,AR,Loyalty,False,4,27,P3426,51.4,2,False,True
EDGE301862,C26651,Customer,P7825,Product,VIEWED,2025-03-23 12:36:28,,Home,Loyal,0.438,$25-$50,NA,ME,None,False,4,52,P7825,33.67,3,False,False
EDGE301863,C45577,Customer,P5106,Product,VIEWED,2024-08-23 13:54:33,,Pets,Active,0.907,$100-$250,LATAM,CA,NewArrivals,False,1,40,P5106,176.71,1,False,False
EDGE301864,C39297,Customer,P2651,Product,VIEWED,2025-03-09 15:39:17,,Grocery,New,0.302,<$25,APAC,ID,None,False,3,112,P2651,15.44,2,False,False
EDGE301865,C47755,Customer,P8187,Product,PURCHASED,2024-04-04 17:32:12,ORD100146,Automotive,New,0.429,$100-$250,APAC,NV,None,False,2,39,P8187,169.41,1,True,True
EDGE301866,C15143,Customer,P8646,Product,ADDED_TO_CART,2024-01-11 01:41:48,,Apparel,Loyal,0.748,$100-$250,APAC,OK,Loyalty,False,6,22,P8646,109.52,1,False,False
EDGE301867,C77357,Customer,P6911,Product,VIEWED,2024-03-14 14:16:38,,Automotive,New,0.252,$50-$100,NA,NH,None,False,2,45,P6911,51.96,1,False,False
EDGE301868,C17912,Customer,P3621,Product,VIEWED,2024-08-23 23:18:29,,Pets,Loyal,0.82,$100-$250,EU,OK,None,False,3,56,P3621,174.65,3,False,False
EDGE301869,C78985,Customer,P6903,Product,VIEWED,2024-12-21 13:29:17,,Sports,Active,0.863,$100-$250,NA,WV,NewArrivals,False,5,46,P6903,199.43,1,False,False
EDGE301870,C97469,Customer,P4644,Product,VIEWED,2024-09-20 03:14:44,,Books,Loyal,0.198,$50-$100,NA,HI,NewArrivals,False,2,51,P4644,56.55,1,False,False
EDGE301871,C62700,Customer,P9653,Product,PURCHASED,2024-04-28 21:40:13,ORD102239,Books,Dormant,0.752,>$250,APAC,CA,Loyalty,False,4,30,P9653,325.68,1,False,True
EDGE301872,C10025,Customer,P9231,Product,PURCHASED,2024-12-07 02:20:45,ORD100845,Grocery,New,0.539,>$250,APAC,MS,Loyalty,False,4,55,P9231,254.51,2,False,False
EDGE301873,C80153,Customer,P6187,Product,ADDED_TO_CART,2024-11-18 01:59:41,,Apparel,Active,0.289,$50-$100,NA,WV,SpringSale,False,4,5,P6187,60.09,1,False,False
EDGE301874,P2647,Product,P6685,Product,ALSO_BOUGHT_WITH,2024-05-21 03:39:55,ORD101843,Toys,Active,0.32,$25-$50,LATAM,MS,NewArrivals,False,8,70,P2647,39.48,1,False,False
EDGE301875,C78406,Customer,P8920,Product,VIEWED,2024-08-16 15:55:13,,Beauty,AtRisk,0.734,<$25,NA,RI,None,False,6,70,P8920,21.9,1,False,False
EDGE301876,C59596,Customer,P6143,Product,RETURNS,2025-01-11 10:31:07,ORD100581,Toys,Active,0.8,$25-$50,NA,OR,BackToSchool,False,0,24,P6143,47.79,1,False,False
EDGE301877,C72155,Customer,P6751,Product,VIEWED,2025-04-17 18:29:21,,Toys,Active,0.123,$50-$100,EU,MA,Holiday,False,4,32,P6751,77.84,1,False,False
EDGE301878,C82298,Customer,P4774,Product,ADDED_TO_CART,2025-06-23 07:41:11,,Grocery,Loyal,0.422,$25-$50,APAC,GA,NewArrivals,False,3,45,P4774,35.28,2,False,False
EDGE301879,C98910,Customer,P6966,Product,VIEWED,2024-01-05 09:23:00,,Toys,Active,0.995,$25-$50,APAC,DE,Holiday,False,4,5,P6966,30.53,1,False,False
EDGE301880,P6544,Product,P3320,Product,ALSO_BOUGHT_WITH,2024-02-17 22:11:12,ORD102040,Toys,New,0.57,$25-$50,LATAM,OH,None,False,3,50,P6544,49.61,1,False,False
EDGE301881,P4192,Product,P2034,Product,ALSO_BOUGHT_WITH,2024-05-12 00:01:55,ORD100615,Toys,New,0.214,$25-$50,EU,MI,BackToSchool,False,0,27,P4192,46.11,2,False,False
EDGE301882,C18313,Customer,P4317,Product,ADDED_TO_CART,2024-02-11 01:41:32,,Beauty,New,0.923,$50-$100,APAC,NJ,NewArrivals,False,3,66,P4317,69.35,1,False,False
EDGE301883,C56500,Customer,P2121,Product,VIEWED,2025-05-26 22:47:45,,Sports,New,0.62,$50-$100,EU,MO,SpringSale,False,1,57,P2121,77.16,3,False,False
EDGE301884,C37951,Customer,P9118,Product,VIEWED,2025-04-05 17:11:39,,Beauty,New,0.46,$50-$100,APAC,PA,Clearance,False,2,52,P9118,64.72,2,False,False
EDGE301885,P5079,Product,P5291,Product,ALSO_BOUGHT_WITH,2025-05-10 02:36:26,ORD100094,Automotive,Active,0.853,$25-$50,NA,VA,None,False,4,5,P5079,33.75,1,False,False
EDGE301886,C67170,Customer,P1364,Product,PURCHASED,2024-12-28 06:54:32,ORD100155,Pets,Active,0.719,$25-$50,APAC,NM,Clearance,False,2,67,P1364,41.31,1,False,True
EDGE301887,C92046,Customer,P9273,Product,PURCHASED,2024-10-13 16:26:10,ORD100788,Beauty,Active,0.638,$50-$100,LATAM,IL,Loyalty,False,4,53,P9273,61.39,1,False,True
EDGE301888,C37410,Customer,P5846,Product,ADDED_TO_CART,2024-06-10 21:21:54,,Toys,New,0.375,>$250,APAC,CO,BackToSchool,False,0,83,P5846,372.62,1,False,False
EDGE301889,C69244,Customer,P4230,Product,ADDED_TO_CART,2024-11-26 03:49:25,,Apparel,Active,0.56,$25-$50,EU,ND,None,False,2,44,P4230,41.61,1,False,False
EDGE301890,C45839,Customer,P6944,Product,PURCHASED,2025-05-17 13:28:48,ORD101459,Home,New,0.521,>$250,NA,MA,SpringSale,False,5,5,P6944,721.58,1,False,True
EDGE301891,C43231,Customer,P7848,Product,PURCHASED,2024-01-18 12:31:13,ORD102170,Grocery,New,0.841,$50-$100,EU,GA,SpringSale,False,1,34,P7848,61.95,1,False,True
EDGE301892,C51921,Customer,P8647,Product,VIEWED,2025-06-09 00:41:34,,Sports,Active,0.403,>$250,LATAM,RI,BackToSchool,False,2,69,P8647,375.63,1,False,False
EDGE301893,P6626,Product,P3652,Product,ALSO_BOUGHT_WITH,2024-01-04 06:09:15,ORD100115,Grocery,Active,0.886,>$250,EU,MS,BackToSchool,False,7,63,P6626,346.52,4,False,False
EDGE301894,C69708,Customer,P2674,Product,ADDED_TO_CART,2024-10-15 17:55:13,,Grocery,New,0.435,<$25,NA,MS,SpringSale,False,3,69,P2674,10.51,1,False,False
EDGE301895,P6988,Product,P1410,Product,ALSO_BOUGHT_WITH,2024-05-28 22:01:53,ORD101841,Sports,Active,0.535,$50-$100,APAC,MA,BackToSchool,False,4,83,P6988,52.18,1,False,False
EDGE301896,C73450,Customer,P2291,Product,VIEWED,2024-10-15 05:57:40,,Sports,AtRisk,0.579,$50-$100,EU,AL,BackToSchool,False,2,27,P2291,68.6,2,False,False
EDGE301897,C48113,Customer,P7411,Product,ADDED_TO_CART,2024-08-27 21:15:48,,Pets,Loyal,0.7,$100-$250,APAC,OK,None,False,5,83,P7411,186.74,2,False,False
EDGE301898,C48936,Customer,P5337,Product,VIEWED,2024-09-26 22:02:41,,Automotive,Active,0.265,$25-$50,EU,MI,BackToSchool,False,6,23,P5337,26.56,1,False,False
EDGE301899,C30018,Customer,P2576,Product,VIEWED,2024-09-23 20:43:02,,Home,Active,0.693,$100-$250,NA,DE,Holiday,False,2,41,P2576,152.47,2,False,False
EDGE301900,C71407,Customer,P3480,Product,PURCHASED,2025-03-24 13:43:47,ORD102111,Electronics,Loyal,0.996,$50-$100,NA,DC,Clearance,False,3,51,P3480,56.3,1,False,True
EDGE301901,C11812,Customer,P6770,Product,VIEWED,2024-09-11 03:35:57,,Sports,New,0.148,<$25,EU,CT,Clearance,False,3,80,P6770,17.29,1,False,False
EDGE301902,C49612,Customer,P5389,Product,PURCHASED,2024-09-26 06:21:47,ORD102211,Sports,New,0.551,$50-$100,APAC,NV,NewArrivals,False,4,70,P5389,75.34,1,True,True
EDGE301903,C43185,Customer,P2114,Product,RETURNS,2024-05-08 11:42:43,ORD100827,Beauty,AtRisk,0.928,>$250,APAC,OR,Clearance,False,2,66,P2114,871.01,1,False,False
EDGE301904,C72756,Customer,P1387,Product,VIEWED,2024-12-30 15:30:00,,Sports,Active,0.378,$100-$250,LATAM,NY,NewArrivals,False,4,66,P1387,192.3,2,False,False
EDGE301905,P9031,Product,P9730,Product,ALSO_BOUGHT_WITH,2025-06-12 08:48:43,ORD101208,Books,AtRisk,0.471,$25-$50,NA,MI,Clearance,False,1,33,P9031,37.92,1,False,False
EDGE301906,C71951,Customer,C88056,Customer,REFERRED_FRIEND,2025-05-18 17:10:17,,Electronics,AtRisk,0.932,<$25,NA,OR,None,False,1,76,P2647,22.9,4,False,False
EDGE301907,C99279,Customer,P4344,Product,VIEWED,2025-04-11 21:11:53,,Grocery,New,0.892,$100-$250,NA,OH,Clearance,False,3,11,P4344,135.42,1,False,False
EDGE301908,C40770,Customer,C35940,Customer,REFERRED_FRIEND,2025-06-28 14:44:24,,Toys,New,0.941,<$25,APAC,AZ,Clearance,False,5,28,P9840,11.31,1,False,False
EDGE301909,C21725,Customer,P4903,Product,ADDED_TO_CART,2025-06-15 10:33:44,,Pets,New,0.326,$50-$100,LATAM,IN,SpringSale,False,1,48,P4903,62.81,2,False,False
EDGE301910,C48992,Customer,P1568,Product,PURCHASED,2024-10-11 11:15:31,ORD102337,Electronics,Loyal,0.79,<$25,EU,IL,NewArrivals,False,4,110,P1568,19.88,1,False,False
EDGE301911,C99711,Customer,P5683,Product,VIEWED,2025-02-09 01:19:02,,Beauty,New,0.202,$100-$250,NA,MN,Loyalty,False,4,53,P5683,135.73,1,False,False
EDGE301912,P2042,Product,P1088,Product,ALSO_BOUGHT_WITH,2024-03-20 09:25:42,ORD101492,Pets,AtRisk,0.481,>$250,EU,NH,Holiday,False,0,87,P2042,296.17,1,False,False
EDGE301913,C46619,Customer,P2911,Product,VIEWED,2024-07-19 12:59:14,,Toys,Loyal,0.175,$25-$50,NA,DE,Loyalty,False,5,70,P2911,49.35,2,False,False
EDGE301914,C52650,Customer,C73337,Customer,REFERRED_FRIEND,2025-06-29 01:40:59,,Beauty,New,0.23,$25-$50,LATAM,OR,BackToSchool,False,0,34,P8072,42.59,4,False,False
EDGE301915,C96655,Customer,P8943,Product,PURCHASED,2024-08-30 10:33:47,ORD101678,Sports,Loyal,0.672,$50-$100,NA,AR,SpringSale,False,4,48,P8943,55.11,1,False,True
