event_id,customer_id,session_id,event_type,event_ts,device_type,browser,os,referrer,country,state,ab_variant,is_logged_in,page_depth,latency_ms,dwell_seconds,cart_value_usd,discount_rate,fraud_score,payment_outcome,sequence_num,product_id,category,promo_code
EVT201838,C70795,S7203828620,purchase,2024-02-08 14:39:43,mobile,Edge,Android,direct,DE,,A,True,4,88,74,115.66,0.037,0.037,approved,1,P6699,Toys,NONE
EVT201839,C48125,S2696298144,add_to_cart,2024-04-30 05:44:34,tablet,Safari,Linux,social,US,HI,B,True,6,208,36,51.71,0.29,0.126,,2,P9890,Toys,NONE
EVT201840,C60157,S2493714133,page_view,2024-03-07 19:07:07,desktop,Chrome,Android,social,FR,,A,True,5,371,61,5.86,0.193,0.183,,10,,,NONE
EVT201841,C97541,S3974118900,add_to_cart,2025-01-16 02:54:13,mobile,Edge,Linux,social,AU,,A,False,2,436,26,110.49,0.002,0.343,,7,P9224,Books,NONE
EVT201842,C36333,S1145072127,product_view,2024-05-21 21:18:59,mobile,Chrome,macOS,direct,IN,,A,False,3,205,12,5.08,0.175,0.011,,5,P7510,Pets,NONE
EVT201843,C27010,S2020963237,page_view,2024-04-22 15:48:30,mobile,Opera,macOS,organic_search,US,HI,A,False,2,615,5,38.04,0.0,0.0,,3,,,NONE
EVT201844,C34994,S6110824586,page_view,2024-04-23 13:48:37,desktop,Firefox,iOS,organic_search,CA,,A,False,5,344,45,8.59,0.192,0.025,,6,,,HOLIDAY20
EVT201845,C23568,S9995731276,add_to_cart,2024-06-06 09:36:39,mobile,Firefox,macOS,email,BR,,B,False,4,106,26,218.94,0.032,0.218,,5,P3209,Electronics,NONE
EVT201846,C87602,S4621145316,purchase,2025-01-26 03:44:12,desktop,Safari,macOS,organic_search,CA,,B,True,6,414,42,33.12,0.211,0.071,declined,1,P8961,Toys,NONE
EVT201847,C26011,S5480414172,add_to_cart,2025-04-06 09:33:38,desktop,Opera,iOS,direct,CA,,A,True,5,327,38,101.49,0.212,0.07,,1,P6846,Home,HOLIDAY20
EVT201848,C77449,S8946883296,add_to_cart,2025-03-30 17:57:57,mobile,Safari,Windows,paid_search,US,AL,B,False,9,535,27,76.43,0.101,0.102,,9,P6603,Beauty,FREESHIP
EVT201849,C88807,S9744462498,payment_attempt,2024-08-29 04:11:54,mobile,Chrome,Linux,paid_search,FR,,A,True,7,278,57,177.01,0.127,0.0,approved,9,,,NONE
EVT201850,C57953,S8317952526,payment_attempt,2025-01-22 04:56:09,mobile,Chrome,macOS,organic_search,BR,,A,True,4,513,50,178.33,0.067,0.345,approved,6,,,NONE
EVT201851,C59183,S3792483379,page_view,2024-11-20 07:48:07,mobile,Edge,Windows,organic_search,BR,,A,False,4,107,77,19.17,0.139,0.276,,2,,,NONE
EVT201852,C82970,S7144008504,checkout_start,2024-08-17 22:06:13,mobile,Chrome,iOS,paid_search,US,IL,A,True,5,313,37,80.65,0.171,0.0,,5,,,NONE
EVT201853,C16687,S7831241988,product_view,2024-11-02 08:40:09,mobile,Opera,macOS,direct,AU,,A,True,8,348,33,26.01,0.173,0.073,,3,P9709,Grocery,NONE
EVT201854,C62027,S3050062074,purchase,2025-02-23 21:58:21,desktop,Edge,Windows,organic_search,IN,,A,True,6,406,17,206.65,0.057,0.271,approved,4,P5839,Electronics,NONE
EVT201855,C45846,S1662056941,page_view,2025-02-03 17:57:48,mobile,Opera,Linux,direct,MX,,A,True,5,346,5,6.05,0.255,0.216,,5,,,NONE
EVT201856,C67784,S3841050810,page_view,2024-01-27 21:34:53,desktop,Opera,Android,social,FR,,A,True,4,305,12,19.53,0.061,0.297,,2,,,VIP25
EVT201857,C67732,S5748099144,add_to_cart,2024-05-24 07:41:59,desktop,Edge,iOS,paid_search,CA,,A,True,4,126,60,191.49,0.208,0.249,,2,P2613,Apparel,NONE
EVT201858,C37625,S8637120986,add_to_cart,2024-03-23 06:43:39,desktop,Opera,Linux,social,DE,,B,True,5,245,41,95.75,0.247,0.12,,8,P1958,Apparel,NONE
EVT201859,C87266,S7319810799,add_to_cart,2024-09-19 09:52:44,desktop,Chrome,iOS,direct,BR,,A,True,4,311,23,111.96,0.156,0.167,,1,P7782,Grocery,NONE
EVT201860,C44116,S8645522239,purchase,2025-04-28 15:09:44,mobile,Safari,iOS,direct,IN,,A,True,5,286,37,77.24,0.076,0.108,approved,1,P6991,Electronics,FREESHIP
EVT201861,C79346,S3026692666,product_view,2025-04-25 08:41:03,mobile,Opera,Windows,direct,CA,,B,True,4,322,30,11.56,0.125,0.107,,4,P9290,Electronics,NONE
EVT201862,C80020,S8581836679,product_view,2025-03-15 17:08:08,desktop,Safari,iOS,direct,CA,,B,True,4,141,22,19.16,0.141,0.0,,7,P7564,Automotive,FREESHIP
EVT201863,C31306,S5854557900,product_view,2024-09-13 15:04:04,mobile,Opera,Android,paid_search,CA,,B,True,4,390,50,32.51,0.179,0.058,,6,P7608,Sports,NONE
EVT201864,C90121,S1183979524,page_view,2024-02-27 14:21:07,desktop,Chrome,Android,social,IN,,B,True,3,342,84,3.1,0.246,0.0,,2,,,FREESHIP
EVT201865,C83728,S3739083383,product_view,2024-09-22 18:34:56,mobile,Safari,macOS,email,GB,,A,False,2,419,39,28.41,0.084,0.082,,5,P6278,Toys,WELCOME10
EVT201866,C84295,S7373758550,checkout_start,2025-06-02 02:45:48,desktop,Chrome,Linux,email,AU,,B,True,8,284,12,42.54,0.235,0.149,,3,,,NONE
EVT201867,C13647,S9512818205,product_view,2024-02-06 12:05:58,mobile,Chrome,Android,organic_search,MX,,A,False,5,389,51,8.89,0.115,0.0,,5,P7231,Toys,WELCOME10
EVT201868,C75747,S4333587376,page_view,2024-12-17 13:57:07,desktop,Safari,Android,paid_search,BR,,A,True,2,308,39,47.9,0.0,0.236,,2,,,NONE
EVT201869,C94384,S3009004279,product_view,2025-03-07 12:16:57,desktop,Opera,macOS,direct,AU,,A,True,5,471,69,5.67,0.185,0.0,,4,P7049,Apparel,NONE
EVT201870,C95525,S1727869966,add_to_cart,2024-01-24 16:34:25,mobile,Chrome,iOS,organic_search,FR,,A,False,5,307,82,105.28,0.132,0.0,,1,P1246,Grocery,WELCOME10
EVT201871,C35067,S8296915215,add_to_cart,2024-05-06 00:24:13,desktop,Opera,Windows,organic_search,US,DE,A,False,3,183,38,69.28,0.062,0.171,,4,P3834,Books,NONE
EVT201872,C75491,S4539752921,purchase,2025-03-07 19:51:42,mobile,Opera,Linux,organic_search,DE,,B,False,1,572,44,31.59,0.103,0.317,approved,8,P2674,Electronics,FREESHIP
EVT201873,C89964,S1933257940,add_to_cart,2025-01-08 10:29:35,desktop,Firefox,iOS,organic_search,CA,,A,True,3,306,13,123.16,0.165,0.193,,6,P5371,Beauty,FREESHIP
EVT201874,C81729,S5211991064,product_view,2024-02-22 13:47:04,mobile,Edge,Windows,paid_search,GB,,A,False,5,435,36,1.04,0.142,0.0,,9,P6153,Books,NONE
EVT201875,C72830,S5435640249,product_view,2024-12-01 11:13:02,mobile,Safari,Windows,direct,AU,,A,False,4,207,56,5.27,0.108,0.019,,3,P8565,Pets,NONE
EVT201876,C94743,S1867832062,purchase,2025-01-08 02:25:15,mobile,Safari,Linux,direct,MX,,A,False,5,312,45,102.45,0.055,0.064,approved,8,P3910,Toys,NONE
EVT201877,C38592,S1638200908,add_to_cart,2024-02-24 18:46:23,mobile,Edge,macOS,organic_search,FR,,B,False,1,222,41,24.73,0.151,0.0,,6,P2626,Sports,NONE
EVT201878,C57464,S8393983603,product_view,2025-04-20 16:26:04,mobile,Chrome,Android,organic_search,IN,,A,False,5,455,62,40.73,0.047,0.294,,7,P2579,Toys,NONE
EVT201879,C36992,S3168280020,product_view,2025-04-26 08:03:10,desktop,Edge,Windows,organic_search,IN,,A,False,3,395,47,32.96,0.096,0.0,,4,P8571,Automotive,FREESHIP
EVT201880,C22371,S2012405164,product_view,2024-04-12 09:52:40,mobile,Opera,iOS,direct,DE,,A,True,2,290,22,22.31,0.185,0.187,,4,P1241,Beauty,NONE
EVT201881,C38281,S4479175954,product_view,2024-05-14 06:22:00,desktop,Firefox,iOS,organic_search,GB,,B,False,6,393,30,37.15,0.147,0.226,,3,P5656,Toys,NONE
EVT201882,C36404,S1230056974,page_view,2024-01-19 20:21:11,mobile,Opera,macOS,direct,IN,,B,True,4,309,45,1.56,0.04,0.206,,8,,,FREESHIP
EVT201883,C42248,S4890434316,page_view,2024-07-20 18:46:02,tablet,Edge,iOS,social,CA,,A,True,7,288,55,14.23,0.166,0.171,,1,,,NONE
EVT201884,C26514,S1136626314,add_to_cart,2024-02-13 20:53:37,mobile,Edge,iOS,social,BR,,A,True,1,499,29,183.08,0.05,0.0,,9,P3765,Sports,NONE
EVT201885,C90669,S7613385624,product_view,2025-06-08 06:38:51,desktop,Firefox,Android,direct,US,RI,B,False,5,533,61,7.26,0.057,0.176,,1,P4649,Automotive,NONE
EVT201886,C88589,S1487860996,payment_attempt,2024-08-05 08:05:14,mobile,Safari,Android,direct,FR,,B,True,4,473,16,177.08,0.143,0.191,approved,3,,,NONE
EVT201887,C40861,S2892683214,checkout_start,2024-01-16 04:46:15,mobile,Firefox,Linux,paid_search,CA,,A,True,3,126,61,121.34,0.054,0.114,,10,,,WELCOME10
EVT201888,C78159,S8837395786,product_view,2025-05-17 13:33:14,mobile,Firefox,Linux,organic_search,IN,,A,False,3,468,78,23.67,0.019,0.029,,10,P1159,Books,NONE
EVT201889,C48587,S3085554366,page_view,2024-09-20 09:06:06,mobile,Opera,Linux,paid_search,DE,,B,True,3,209,61,26.9,0.111,0.006,,4,,,WELCOME10
EVT201890,C93265,S9744874622,product_view,2025-02-05 19:23:20,desktop,Edge,Windows,organic_search,US,MO,B,True,3,418,24,25.12,0.039,0.064,,8,P2143,Grocery,NONE
EVT201891,C44049,S5110407544,page_view,2024-09-07 00:01:25,mobile,Safari,iOS,organic_search,FR,,A,False,4,484,23,24.56,0.078,0.081,,8,,,WELCOME10
EVT201892,C23355,S9367999853,product_view,2024-11-30 07:19:44,desktop,Safari,Linux,email,GB,,A,False,5,427,49,36.64,0.159,0.235,,5,P5558,Sports,NONE
EVT201893,C10158,S3893081408,product_view,2024-02-28 18:15:16,mobile,Edge,iOS,direct,FR,,A,True,5,348,77,25.2,0.133,0.37,,5,P7666,Toys,NONE
EVT201894,C88152,S1456745169,add_to_cart,2024-12-28 14:36:33,desktop,Chrome,Linux,email,US,NH,A,False,3,308,5,70.18,0.235,0.0,,2,P1366,Home,HOLIDAY20
EVT201895,C12120,S6671158290,purchase,2025-02-21 12:08:11,desktop,Chrome,Linux,organic_search,CA,,B,True,6,394,46,111.03,0.122,0.057,approved,4,P9452,Apparel,NONE
EVT201896,C22738,S6773026655,add_to_cart,2024-08-19 06:46:52,mobile,Opera,Linux,paid_search,AU,,B,True,5,389,56,168.93,0.161,0.141,,4,P6444,Apparel,WELCOME10
EVT201897,C80678,S9325177322,page_view,2024-03-18 16:18:28,mobile,Opera,Android,direct,CA,,A,False,3,80,48,4.69,0.094,0.252,,8,,,NONE
EVT201898,C76938,S2118268152,page_view,2024-12-27 13:34:04,mobile,Chrome,Android,direct,BR,,B,True,4,259,34,14.46,0.059,0.215,,2,,,NONE
EVT201899,C27994,S6603219878,add_to_cart,2024-11-09 23:23:10,mobile,Firefox,macOS,paid_search,BR,,B,True,4,343,12,112.42,0.172,0.0,,10,P2345,Beauty,NONE
EVT201900,C81553,S8200369011,page_view,2025-05-08 20:05:38,desktop,Edge,macOS,direct,MX,,B,False,1,383,86,26.05,0.09,0.0,,10,,,NONE
EVT201901,C28463,S5538301887,product_view,2024-05-02 09:54:59,mobile,Opera,macOS,direct,AU,,A,True,4,256,31,20.68,0.14,0.258,,5,P5723,Home,WELCOME10
EVT201902,C17111,S5861460943,purchase,2024-10-06 20:24:37,desktop,Safari,macOS,social,DE,,B,False,3,551,59,142.6,0.093,0.0,approved,4,P7100,Electronics,WELCOME10
EVT201903,C62911,S4240878144,product_view,2024-07-23 20:50:35,mobile,Edge,Android,direct,AU,,B,True,3,249,30,12.99,0.194,0.25,,6,P9419,Automotive,NONE
EVT201904,C91758,S1066929087,product_view,2024-08-23 03:14:36,mobile,Chrome,Android,direct,MX,,A,True,6,509,39,1.61,0.037,0.308,,3,P1414,Toys,NONE
EVT201905,C82968,S9192818658,add_to_cart,2024-03-27 18:10:52,mobile,Opera,Android,social,IN,,B,True,3,328,11,132.15,0.045,0.224,,8,P6099,Sports,FREESHIP
EVT201906,C62740,S8021533156,product_view,2024-03-01 14:57:13,desktop,Safari,iOS,organic_search,IN,,B,True,4,292,8,13.48,0.083,0.008,,10,P3256,Books,NONE
EVT201907,C96500,S7590624554,add_to_cart,2024-09-04 22:23:29,tablet,Edge,macOS,affiliate,CA,,A,False,5,378,53,138.11,0.11,0.0,,1,P2273,Toys,NONE
EVT201908,C73151,S6996218637,page_view,2024-08-02 11:21:54,mobile,Chrome,Windows,direct,BR,,A,True,5,262,24,19.32,0.123,0.173,,7,,,FREESHIP
EVT201909,C81679,S4057935968,page_view,2025-02-15 07:35:13,mobile,Edge,Windows,direct,DE,,B,True,6,130,28,23.9,0.152,0.179,,3,,,NONE
EVT201910,C17291,S4834315718,product_view,2024-07-06 13:45:28,mobile,Opera,Android,organic_search,FR,,A,True,3,135,27,5.6,0.185,0.0,,9,P9632,Grocery,FREESHIP
EVT201911,C70524,S3028200430,add_to_cart,2024-10-18 19:51:22,desktop,Edge,Android,social,IN,,A,False,2,499,22,116.06,0.0,0.281,,10,P2497,Beauty,HOLIDAY20
EVT201912,C55199,S7102520356,page_view,2024-11-17 08:22:53,mobile,Chrome,Android,direct,AU,,B,True,6,193,47,3.71,0.173,0.18,,4,,,NONE
EVT201913,C38221,S1693655768,add_to_cart,2024-06-16 17:34:05,desktop,Safari,macOS,email,AU,,B,True,6,493,51,246.69,0.007,0.022,,3,P5596,Beauty,WELCOME10
EVT201914,C70196,S9848517176,checkout_start,2025-01-19 12:54:20,mobile,Safari,Android,organic_search,GB,,B,False,4,407,69,183.17,0.1,0.24,,2,,,NONE
EVT201915,C98687,S4165052161,product_view,2024-06-13 16:13:56,desktop,Opera,Android,organic_search,DE,,A,True,4,370,36,8.28,0.234,0.0,,5,P9574,Apparel,WELCOME10
EVT201916,C16317,S2353083348,page_view,2024-03-05 23:30:46,mobile,Edge,Linux,organic_search,US,IA,B,True,8,206,64,24.57,0.165,0.142,,1,,,NONE
EVT201917,C73579,S5034508025,return_initiated,2025-01-14 00:07:36,mobile,Chrome,iOS,organic_search,GB,,B,True,3,545,13,211.55,0.077,0.073,,7,P3808,Automotive,NONE
EVT201918,C53274,S1534803498,add_to_cart,2024-08-08 01:16:48,desktop,Opera,iOS,organic_search,BR,,A,False,1,456,41,78.38,0.058,0.179,,1,P3701,Automotive,NONE
EVT201919,C84445,S9501820689,product_view,2024-05-28 07:08:19,desktop,Opera,Windows,email,MX,,B,True,2,511,5,0.34,0.11,0.325,,1,P3413,Books,NONE
EVT201920,C37271,S6279823835,page_view,2024-06-15 11:27:52,mobile,Chrome,Windows,direct,MX,,B,True,4,274,61,25.8,0.222,0.017,,3,,,NONE
EVT201921,C97863,S3030265940,page_view,2024-11-19 01:46:24,mobile,Edge,Android,direct,CA,,A,True,4,344,50,13.97,0.179,0.303,,1,,,NONE
EVT201922,C18101,S2904413600,purchase,2024-09-30 16:20:38,mobile,Edge,Android,direct,BR,,A,True,5,292,5,132.0,0.105,0.239,declined,1,P4351,Grocery,NONE
EVT201923,C56924,S6467023960,page_view,2025-05-07 04:18:46,mobile,Edge,iOS,social,MX,,A,True,4,398,64,25.25,0.204,0.206,,6,,,VIP25
EVT201924,C21627,S4545934066,purchase,2024-02-02 19:15:41,desktop,Chrome,Windows,organic_search,GB,,B,True,4,300,51,146.21,0.218,0.056,approved,1,P6204,Electronics,NONE
EVT201925,C99012,S5674350255,add_to_cart,2024-09-03 00:17:48,mobile,Opera,Android,organic_search,US,NV,A,True,1,422,38,129.7,0.325,0.303,,2,P4092,Toys,WELCOME10
EVT201926,C85252,S4441325013,add_to_cart,2024-03-12 15:34:40,desktop,Safari,macOS,paid_search,MX,,B,True,3,343,43,234.87,0.047,0.278,,5,P4015,Pets,VIP25
EVT201927,C55014,S5240477361,page_view,2024-07-04 15:46:16,mobile,Firefox,iOS,organic_search,MX,,B,False,3,467,5,21.62,0.195,0.0,,6,,,FREESHIP
EVT201928,C23251,S3749901584,add_to_cart,2024-09-04 06:19:17,mobile,Edge,macOS,direct,MX,,A,True,5,261,20,216.29,0.132,0.226,,5,P6846,Automotive,NONE
EVT201929,C38994,S5452813620,product_view,2024-05-23 07:13:23,mobile,Safari,Android,email,US,WA,A,False,5,537,17,17.65,0.164,0.198,,4,P1898,Pets,NONE
EVT201930,C75183,S3896228561,product_view,2024-08-14 20:02:38,desktop,Opera,Android,direct,DE,,B,True,5,245,53,10.36,0.056,0.246,,1,P6392,Home,NONE
EVT201931,C70015,S9770829885,purchase,2024-05-22 13:29:36,mobile,Firefox,Windows,organic_search,DE,,A,True,2,80,63,17.84,0.165,0.217,approved,1,P9819,Pets,FREESHIP
EVT201932,C50170,S1753155470,page_view,2024-03-30 06:27:03,mobile,Firefox,macOS,organic_search,DE,,B,True,5,446,5,20.79,0.146,0.694,,5,,,NONE
EVT201933,C37380,S3223812934,page_view,2025-05-05 05:08:36,mobile,Firefox,Android,paid_search,IN,,A,True,6,303,65,11.05,0.243,0.067,,1,,,NONE
EVT201934,C76102,S2585445475,add_to_cart,2024-11-30 00:05:18,desktop,Chrome,macOS,organic_search,BR,,A,True,5,292,5,77.54,0.1,0.16,,5,P3611,Automotive,NONE
EVT201935,C29105,S9433728813,page_view,2024-08-17 23:26:53,mobile,Chrome,Android,paid_search,US,IL,A,True,6,210,45,4.71,0.063,0.152,,9,,,NONE
EVT201936,C39487,S5698331410,checkout_start,2024-01-01 17:58:09,mobile,Safari,Windows,direct,FR,,A,True,2,311,33,108.68,0.114,0.214,,8,,,NONE
EVT201937,C72621,S8974892220,payment_attempt,2025-05-09 07:56:48,tablet,Firefox,Linux,affiliate,CA,,A,False,6,348,50,171.87,0.208,0.29,approved,3,,,NONE
EVT201938,C17003,S2685466475,product_view,2025-05-14 08:04:10,mobile,Chrome,iOS,direct,IN,,A,False,4,421,26,27.04,0.171,0.315,,6,P4002,Apparel,NONE
EVT201939,C31015,S2789807026,payment_attempt,2025-03-22 03:14:48,tablet,Chrome,Android,social,GB,,B,False,6,180,40,188.42,0.11,0.0,declined,3,,,NONE
EVT201940,C65576,S7767278056,product_view,2024-09-29 03:22:53,mobile,Opera,Android,organic_search,CA,,B,True,3,468,49,14.16,0.069,0.186,,4,P4177,Sports,HOLIDAY20
EVT201941,C76363,S4280724282,add_to_cart,2024-02-09 16:24:38,mobile,Chrome,iOS,direct,MX,,B,False,5,100,58,99.2,0.127,0.295,,4,P7012,Electronics,NONE
EVT201942,C80926,S4322140860,product_view,2024-05-22 20:26:52,desktop,Firefox,macOS,email,CA,,A,True,3,401,43,1.34,0.183,0.235,,5,P2191,Books,WELCOME10
EVT201943,C39301,S1131402016,product_view,2024-06-03 14:23:09,mobile,Edge,Linux,organic_search,US,GA,B,True,3,499,58,4.69,0.223,0.003,,4,P4494,Electronics,HOLIDAY20
EVT201944,C78965,S6285131860,add_to_cart,2024-10-16 07:51:09,mobile,Opera,Linux,organic_search,BR,,B,True,2,271,61,87.44,0.143,0.0,,5,P1000,Toys,WELCOME10
EVT201945,C84818,S4751980109,add_to_cart,2025-05-16 08:35:25,desktop,Safari,iOS,direct,US,WA,A,True,6,475,61,192.99,0.05,0.0,,6,P6906,Grocery,NONE
EVT201946,C30351,S7218454807,add_to_cart,2025-05-17 08:14:56,mobile,Chrome,Android,organic_search,GB,,A,True,5,80,61,70.93,0.271,0.106,,7,P2779,Automotive,NONE
EVT201947,C12561,S6429907557,product_view,2025-03-13 09:20:30,mobile,Opera,Windows,email,DE,,B,True,3,353,36,33.19,0.131,0.212,,6,P7631,Grocery,NONE
EVT201948,C64047,S3035216497,product_view,2024-10-10 17:21:12,desktop,Opera,Linux,organic_search,CA,,B,True,5,372,19,23.08,0.158,0.162,,6,P8784,Toys,FREESHIP
EVT201949,C82431,S6814815149,payment_attempt,2024-11-18 16:14:59,mobile,Edge,Android,email,GB,,A,True,7,416,52,190.55,0.181,0.245,approved,6,,,NONE
EVT201950,C71119,S4824487941,product_view,2024-10-25 03:54:26,mobile,Opera,iOS,organic_search,DE,,B,True,4,321,41,18.86,0.174,0.395,,8,P6977,Beauty,NONE
EVT201951,C96980,S6016118905,checkout_start,2024-07-08 17:52:12,mobile,Edge,Android,direct,AU,,A,False,4,497,32,71.23,0.082,0.02,,9,,,NONE
EVT201952,C86659,S5147500558,product_view,2025-02-15 14:46:30,desktop,Chrome,iOS,direct,GB,,A,True,1,232,60,19.28,0.198,0.0,,10,P3719,Grocery,NONE
EVT201953,C89430,S3177312781,return_initiated,2024-11-15 09:19:52,mobile,Chrome,iOS,direct,AU,,A,True,9,403,5,204.36,0.128,0.304,,8,P9610,Grocery,NONE
EVT201954,C32973,S2705641655,page_view,2024-04-30 07:40:26,mobile,Edge,Android,direct,DE,,B,False,4,525,37,25.11,0.125,0.11,,2,,,WELCOME10
EVT201955,C11141,S4147260703,add_to_cart,2024-07-04 00:57:19,desktop,Edge,Android,email,MX,,B,False,4,497,38,117.69,0.06,0.0,,4,P1165,Books,HOLIDAY20
EVT201956,C96395,S2986417015,page_view,2025-01-09 03:07:09,mobile,Edge,iOS,organic_search,IN,,B,True,3,434,68,1.81,0.3,0.024,,7,,,NONE
EVT201957,C91654,S7842328109,add_to_cart,2024-12-02 01:51:31,desktop,Chrome,Linux,direct,DE,,B,True,5,272,21,51.59,0.29,0.26,,1,P4595,Home,HOLIDAY20
EVT201958,C58283,S9793208142,checkout_start,2024-02-27 18:42:02,desktop,Chrome,Android,organic_search,MX,,B,False,3,301,35,113.19,0.199,0.0,,1,,,NONE
EVT201959,C46880,S4201645369,payment_attempt,2024-05-25 18:49:11,mobile,Chrome,Android,direct,AU,,A,False,4,296,12,63.43,0.216,0.059,approved,7,,,NONE
EVT201960,C21802,S9052083561,purchase,2025-04-05 17:48:00,desktop,Opera,Android,direct,US,IN,A,False,3,330,44,19.49,0.059,0.05,approved,1,P1438,Toys,WELCOME10
EVT201961,C60930,S1647069748,checkout_start,2024-05-23 09:37:07,tablet,Chrome,Windows,email,FR,,A,True,4,419,64,55.71,0.332,0.0,,5,,,NONE
EVT201962,C94639,S6909968032,return_initiated,2025-03-29 00:16:03,mobile,Safari,iOS,paid_search,DE,,B,True,3,89,45,167.85,0.024,0.0,,8,P9746,Pets,NONE
EVT201963,C46160,S1046606779,payment_attempt,2024-01-21 05:15:57,mobile,Opera,Linux,organic_search,IN,,B,True,2,342,5,176.72,0.214,0.187,approved,9,,,WELCOME10
EVT201964,C12834,S2860376945,product_view,2025-02-19 06:55:49,mobile,Opera,macOS,direct,MX,,B,True,4,118,38,18.82,0.136,0.098,,2,P7480,Beauty,NONE
EVT201965,C63784,S2619783980,product_view,2024-04-03 23:39:45,desktop,Firefox,Android,organic_search,AU,,A,True,5,462,42,18.15,0.196,0.0,,3,P5433,Beauty,NONE
EVT201966,C82347,S8654948347,add_to_cart,2025-02-21 07:19:26,mobile,Opera,Windows,social,US,IN,A,True,2,318,67,78.2,0.081,0.151,,1,P3775,Sports,WELCOME10
EVT201967,C86726,S4271904417,product_view,2025-04-14 16:12:33,desktop,Chrome,Linux,paid_search,DE,,B,True,3,360,54,8.42,0.212,0.369,,4,P8976,Books,NONE
EVT201968,C43207,S6359532603,product_view,2024-12-28 00:46:31,mobile,Opera,iOS,direct,IN,,A,True,4,359,56,3.87,0.196,0.295,,7,P2873,Electronics,NONE
EVT201969,C44071,S1137130325,add_to_cart,2024-06-03 13:58:52,desktop,Chrome,iOS,organic_search,FR,,A,False,2,238,52,136.12,0.134,0.256,,8,P4503,Toys,WELCOME10
EVT201970,C32338,S3157943930,product_view,2025-04-29 21:13:08,mobile,Chrome,Android,paid_search,FR,,A,True,4,523,49,33.62,0.125,0.114,,2,P2977,Automotive,NONE
EVT201971,C20395,S6889059637,add_to_cart,2024-04-28 04:31:54,mobile,Safari,iOS,organic_search,AU,,A,True,2,330,25,127.85,0.153,0.209,,4,P4789,Home,WELCOME10
EVT201972,C15735,S4698581446,product_view,2024-10-06 06:14:43,desktop,Edge,Windows,direct,IN,,B,False,2,678,50,36.19,0.127,0.0,,4,P8189,Automotive,HOLIDAY20
EVT201973,C91541,S8627030735,product_view,2025-01-13 13:27:00,desktop,Opera,macOS,direct,AU,,A,True,9,352,14,3.87,0.161,0.273,,8,P4450,Beauty,NONE
EVT201974,C94809,S9564850073,product_view,2024-01-28 06:25:11,desktop,Safari,macOS,direct,CA,,B,True,3,392,48,38.72,0.167,0.077,,1,P7772,Sports,HOLIDAY20
EVT201975,C87579,S7015650727,purchase,2025-06-25 17:55:27,mobile,Safari,Android,organic_search,MX,,B,True,3,432,23,186.58,0.044,0.314,approved,2,P3068,Automotive,FREESHIP
EVT201976,C61494,S3822448240,product_view,2025-01-10 09:14:46,desktop,Opera,macOS,organic_search,DE,,A,False,5,504,19,17.04,0.191,0.0,,2,P6915,Home,NONE
EVT201977,C96766,S4853146956,page_view,2024-01-12 21:50:27,mobile,Safari,iOS,social,DE,,A,False,3,524,31,28.53,0.149,0.0,,5,,,HOLIDAY20
EVT201978,C78618,S3811077816,product_view,2025-03-12 14:34:53,mobile,Firefox,macOS,direct,US,OK,B,False,8,321,71,29.31,0.212,0.0,,5,P6468,Toys,NONE
EVT201979,C81033,S3640145171,add_to_cart,2024-05-20 18:06:25,mobile,Safari,iOS,direct,DE,,B,False,5,333,57,228.61,0.0,0.107,,7,P8835,Home,NONE
EVT201980,C81117,S8929935396,page_view,2025-06-03 19:15:28,mobile,Safari,Linux,organic_search,BR,,B,False,3,165,41,39.11,0.204,0.0,,9,,,WELCOME10
EVT201981,C86085,S2904896571,add_to_cart,2024-02-24 18:50:07,desktop,Safari,iOS,paid_search,US,VT,A,True,8,375,13,82.2,0.099,0.403,,8,P7465,Grocery,WELCOME10
EVT201982,C83565,S8699600980,product_view,2024-05-30 06:14:47,mobile,Firefox,Windows,direct,BR,,A,False,5,424,21,38.32,0.186,0.323,,5,P1538,Grocery,FREESHIP
EVT201983,C93171,S8067610682,page_view,2024-09-14 10:12:20,mobile,Firefox,macOS,direct,MX,,A,False,3,352,28,11.55,0.119,0.0,,7,,,NONE
EVT201984,C37139,S2772465116,add_to_cart,2024-09-22 20:47:27,mobile,Firefox,Android,paid_search,FR,,B,False,3,555,33,130.44,0.268,0.05,,1,P1381,Toys,NONE
EVT201985,C85143,S5266364864,page_view,2024-02-17 10:07:14,mobile,Firefox,Android,organic_search,DE,,A,False,2,262,25,16.77,0.082,0.138,,3,,,NONE
EVT201986,C47108,S5835254423,product_view,2024-05-15 06:07:16,tablet,Chrome,macOS,direct,CA,,B,False,3,488,52,8.63,0.133,0.095,,3,P7388,Automotive,NONE
EVT201987,C37883,S5604339346,page_view,2025-05-13 15:11:57,mobile,Safari,Windows,paid_search,CA,,B,True,4,573,44,0.79,0.127,0.021,,8,,,NONE
EVT201988,C89952,S1118315706,page_view,2024-06-07 19:53:29,mobile,Firefox,Windows,organic_search,GB,,A,False,4,372,17,0.81,0.141,0.0,,5,,,NONE
EVT201989,C40293,S9427404041,purchase,2024-12-26 02:59:13,desktop,Opera,Windows,direct,FR,,A,True,3,365,23,94.51,0.043,0.085,approved,9,P6723,Electronics,NONE
EVT201990,C50305,S9120242092,product_view,2024-11-11 11:58:29,desktop,Chrome,Linux,direct,MX,,A,True,5,250,5,14.51,0.061,0.231,,9,P2939,Books,WELCOME10
