order_id,customer_id,order_datetime,ship_datetime,channel,device_type,browser,country,state,payment_method,campaign,primary_category,num_distinct_items,subtotal_usd,discount_rate,discount_amount_usd,shipping_method,shipping_cost_usd,tax_rate,tax_amount_usd,order_total_usd,order_weight_kg,delivery_days,on_time_delivery,authorization_approved,returned
ORD102017,C74026,2024-01-03 05:39:34,2024-01-07 05:39:34,marketplace,desktop,Edge,US,KS,apple_pay,Loyalty,Apparel,1,73.68,0.108,7.96,standard,6.87,0.0922,6.06,78.65,0.64,4,True,True,False
ORD102018,C69882,2024-03-24 23:35:38,2024-03-29 23:35:38,web,tablet,Firefox,US,ID,klarna,NewArrivals,Books,1,11.51,0.278,3.2,standard,8.1,0.0454,0.38,16.79,0.2,5,True,True,False
ORD102019,C66161,2025-06-05 21:33:13,2025-06-09 21:33:13,web,tablet,Firefox,US,LA,paypal,Holiday,Apparel,1,74.66,0.17,12.69,standard,3.15,0.096,5.95,71.07,0.21,4,True,True,False
ORD102020,C45822,2024-11-06 00:53:20,2024-11-08 00:53:20,marketplace,tablet,Safari,US,OR,apple_pay,Loyalty,Automotive,2,740.35,0.027,19.99,two_day,17.39,0.0,0.0,737.75,0.1,2,True,True,False
ORD102021,C38689,2024-06-22 09:03:10,2024-06-28 09:03:10,ios_app,mobile,Edge,AU,NM,google_pay,NewArrivals,Grocery,1,214.19,0.162,34.7,standard,7.08,0.0,0.0,186.57,1.38,6,False,True,False
ORD102022,C88586,2025-06-22 19:16:41,2025-06-27 19:16:41,web,desktop,Chrome,US,VT,klarna,Holiday,Automotive,3,820.44,0.238,195.26,standard,8.9,0.09,56.27,690.35,0.9,5,True,False,False
ORD102023,C79078,2024-08-05 02:16:05,2024-08-10 02:16:05,ios_app,tablet,Chrome,US,WV,google_pay,Loyalty,Sports,1,77.32,0.099,7.65,standard,6.18,0.0568,3.96,79.81,0.16,5,True,True,False
ORD102024,C39323,2024-12-15 05:10:05,2024-12-21 05:10:05,marketplace,tablet,Firefox,US,MO,card,Holiday,Automotive,1,71.74,0.144,10.33,standard,3.74,0.0689,4.23,69.38,0.1,6,False,True,True
ORD102025,C56429,2024-01-22 10:28:52,2024-01-27 10:28:52,ios_app,desktop,Opera,AU,IL,google_pay,Holiday,Pets,2,313.49,0.178,55.8,standard,9.51,0.0,0.0,267.2,0.1,5,True,True,False
ORD102026,C42983,2024-10-10 22:42:18,2024-10-17 22:42:18,ios_app,desktop,Opera,US,IN,klarna,BackToSchool,Books,1,177.4,0.125,22.18,standard,5.91,0.0567,8.8,169.93,0.83,7,False,False,False
ORD102027,C18066,2025-02-19 13:41:09,2025-02-21 13:41:09,android_app,mobile,Firefox,FR,ME,klarna,Holiday,Toys,1,13.58,0.052,0.71,two_day,18.73,0.0,0.0,31.6,0.57,2,True,True,False
ORD102028,C38025,2025-04-10 00:16:38,2025-04-12 00:16:38,mobile_web,mobile,Edge,US,DE,paypal,SpringSale,Apparel,1,503.86,0.092,46.36,two_day,11.24,0.0,0.0,468.74,0.23,2,True,False,True
ORD102029,C26603,2024-08-12 06:16:45,2024-08-19 06:16:45,web,mobile,Safari,US,NE,card,Holiday,Pets,1,33.85,0.066,2.23,standard,9.41,0.0845,2.67,43.7,0.36,7,False,True,False
ORD102030,C83086,2025-04-14 10:07:24,2025-04-16 10:07:24,mobile_web,tablet,Edge,US,ME,paypal,BackToSchool,Sports,1,47.66,0.086,4.1,two_day,17.07,0.0642,2.8,63.43,0.53,2,True,False,False
ORD102031,C59656,2024-04-13 15:58:01,2024-04-15 15:58:01,android_app,desktop,Chrome,US,ND,klarna,NewArrivals,Books,1,62.43,0.126,7.87,two_day,10.78,0.0419,2.29,67.63,0.51,2,True,True,False
ORD102032,C88001,2025-03-10 03:31:53,2025-03-14 03:31:53,android_app,tablet,Edge,US,NM,klarna,NewArrivals,Beauty,2,1403.72,0.137,192.31,standard,3.77,0.0931,112.78,1327.96,0.23,4,True,True,False
ORD102033,C55615,2024-12-18 11:30:27,2024-12-23 11:30:27,ios_app,desktop,Edge,US,MO,google_pay,Clearance,Books,1,344.88,0.055,18.97,standard,7.87,0.0689,22.46,356.24,0.35,5,True,True,False
ORD102034,C61592,2024-07-31 13:26:31,2024-08-06 13:26:31,android_app,tablet,Opera,US,AR,paypal,SpringSale,Grocery,2,116.9,0.136,15.9,standard,5.34,0.0494,4.99,111.33,1.05,6,False,True,False
ORD102035,C16164,2024-04-24 00:26:35,2024-05-01 00:26:35,mobile_web,tablet,Chrome,AU,CO,klarna,Holiday,Toys,5,219.95,0.195,42.89,standard,7.29,0.0,0.0,184.35,0.1,7,False,True,False
ORD102036,C12828,2025-03-24 10:55:34,2025-03-26 10:55:34,android_app,desktop,Edge,US,RI,google_pay,NewArrivals,Books,2,66.24,0.0,0.0,two_day,14.39,0.0467,3.09,83.72,1.26,2,True,True,False
ORD102037,C33744,2024-06-04 13:40:11,2024-06-11 13:40:11,web,tablet,Safari,US,IN,card,Clearance,Electronics,2,691.98,0.123,85.11,standard,7.67,0.0567,34.41,648.95,0.16,7,False,True,False
ORD102038,C88802,2024-07-09 07:50:11,2024-07-15 07:50:11,android_app,desktop,Chrome,US,CO,google_pay,NewArrivals,Books,3,254.39,0.128,32.56,standard,7.1,0.0737,16.35,245.28,0.63,6,False,True,False
ORD102039,C98605,2024-06-27 20:05:49,2024-07-02 20:05:49,ios_app,mobile,Opera,US,VA,apple_pay,None,Apparel,1,332.58,0.144,47.89,standard,9.78,0.0933,26.56,321.03,0.14,5,True,True,False
ORD102040,C41705,2024-10-06 04:24:35,2024-10-09 04:24:35,android_app,mobile,Firefox,US,GA,apple_pay,Holiday,Pets,4,387.83,0.226,87.65,standard,6.67,0.0876,26.3,333.15,3.03,3,True,True,False
ORD102041,C64502,2024-10-25 03:05:44,2024-10-30 03:05:44,mobile_web,desktop,Safari,FR,IA,card,Holiday,Grocery,1,94.84,0.118,11.19,standard,6.27,0.0,0.0,89.92,0.98,5,True,True,False
ORD102042,C85966,2024-03-08 09:36:40,2024-03-14 09:36:40,android_app,tablet,Chrome,US,SD,card,Holiday,Grocery,3,302.46,0.197,59.58,standard,6.94,0.0672,16.32,266.14,2.7,6,False,True,False
ORD102043,C41770,2025-04-12 14:49:59,2025-04-17 14:49:59,marketplace,mobile,Chrome,US,GA,klarna,None,Pets,2,332.06,0.211,70.06,standard,5.27,0.0876,22.95,290.22,2.08,5,True,True,False
ORD102044,C45656,2024-11-01 21:41:50,2024-11-05 21:41:50,marketplace,tablet,Chrome,CA,FL,google_pay,Holiday,Beauty,1,349.82,0.063,22.04,standard,7.99,0.0,0.0,335.77,0.85,4,True,False,False
ORD102045,C99008,2024-02-04 04:22:47,2024-02-08 04:22:47,ios_app,desktop,Chrome,CA,CT,klarna,Loyalty,Beauty,1,148.74,0.0,0.0,standard,5.63,0.0,0.0,154.37,0.17,4,True,True,False
ORD102046,C91710,2025-05-09 15:47:55,2025-05-11 15:47:55,android_app,tablet,Safari,US,VA,card,Holiday,Electronics,4,1057.64,0.149,157.59,two_day,18.41,0.0933,83.97,1002.43,0.51,2,True,True,False
ORD102047,C18274,2025-06-12 20:30:29,2025-06-17 20:30:29,web,desktop,Safari,DE,WA,apple_pay,BackToSchool,Toys,2,257.14,0.228,58.63,standard,9.54,0.0,0.0,208.05,0.74,5,True,True,True
ORD102048,C81354,2024-04-25 23:42:40,2024-05-01 23:42:40,web,mobile,Opera,US,IL,paypal,SpringSale,Books,2,103.56,0.164,16.98,standard,8.9,0.0486,4.21,99.69,1.4,6,False,True,False
ORD102049,C20714,2024-06-19 12:43:10,2024-06-21 12:43:10,marketplace,desktop,Chrome,DE,NV,apple_pay,SpringSale,Sports,2,59.92,0.166,9.95,two_day,13.98,0.0,0.0,63.95,1.0,2,True,True,False
ORD102050,C93951,2024-11-10 09:46:23,2024-11-13 09:46:23,marketplace,mobile,Chrome,US,NM,apple_pay,Clearance,Electronics,2,830.45,0.195,161.94,standard,8.57,0.0931,62.24,739.32,2.29,3,True,True,False
ORD102051,C88840,2025-03-21 13:08:34,2025-03-23 13:08:34,android_app,mobile,Firefox,US,CT,google_pay,BackToSchool,Pets,2,160.29,0.138,22.12,two_day,13.24,0.0683,9.44,160.85,1.01,2,True,True,False
ORD102052,C89768,2024-07-24 18:27:44,2024-07-30 18:27:44,ios_app,tablet,Edge,US,VT,paypal,BackToSchool,Pets,2,444.57,0.039,17.34,standard,3.56,0.09,38.45,469.24,2.88,6,False,True,False
ORD102053,C96666,2024-02-15 08:46:51,2024-02-17 08:46:51,marketplace,mobile,Safari,US,NC,klarna,SpringSale,Pets,1,512.8,0.066,33.84,two_day,8.86,0.0731,35.01,522.83,0.1,2,True,True,False
ORD102054,C64115,2024-09-28 22:47:27,2024-10-02 22:47:27,mobile_web,desktop,Edge,US,MD,card,None,Home,1,59.47,0.106,6.3,standard,3.59,0.0638,3.39,60.15,0.22,4,True,True,False
ORD102055,C11394,2024-07-08 11:14:12,2024-07-11 11:14:12,android_app,desktop,Firefox,US,ND,google_pay,SpringSale,Electronics,2,418.7,0.093,38.94,standard,8.92,0.0419,15.91,404.59,0.1,3,True,True,True
ORD102056,C41901,2024-01-03 04:00:57,2024-01-07 04:00:57,marketplace,desktop,Firefox,US,IA,card,Clearance,Pets,5,425.4,0.121,51.47,standard,7.87,0.0426,15.93,397.73,0.44,4,True,True,False
ORD102057,C28221,2024-10-27 22:00:26,2024-10-30 22:00:26,web,tablet,Edge,US,MI,apple_pay,Holiday,Apparel,1,69.54,0.2,13.91,standard,3.26,0.0789,4.39,63.28,1.25,3,True,True,True
ORD102058,C19109,2024-04-26 17:56:20,2024-04-28 17:56:20,web,desktop,Firefox,US,NM,card,Holiday,Pets,1,62.22,0.121,7.53,two_day,8.55,0.0931,5.09,68.33,0.26,2,True,True,True
ORD102059,C72419,2025-03-13 10:07:22,2025-03-16 10:07:22,android_app,mobile,Chrome,US,GA,google_pay,SpringSale,Toys,1,23.48,0.053,1.24,standard,9.34,0.0876,1.95,33.53,0.56,3,True,False,True
ORD102060,C43468,2024-08-23 13:39:24,2024-08-28 13:39:24,android_app,tablet,Opera,US,RI,klarna,SpringSale,Apparel,1,18.28,0.154,2.82,standard,9.45,0.0467,0.72,25.63,1.08,5,True,True,True
ORD102061,C49483,2025-05-07 09:28:20,2025-05-11 09:28:20,ios_app,tablet,Firefox,US,AR,paypal,SpringSale,Toys,2,964.41,0.164,158.16,standard,7.49,0.0494,39.83,853.57,1.5,4,True,True,False
ORD102062,C65421,2024-11-18 02:23:04,2024-11-20 02:23:04,web,mobile,Safari,US,ID,klarna,Clearance,Toys,2,35.9,0.175,6.28,two_day,12.26,0.0454,1.34,43.22,0.26,2,True,True,False
ORD102063,C73276,2024-01-07 22:32:11,2024-01-12 22:32:11,android_app,desktop,Edge,US,WV,card,None,Toys,3,329.2,0.148,48.72,standard,8.63,0.0568,15.93,305.04,0.61,5,True,True,False
ORD102064,C39461,2025-02-07 16:02:56,2025-02-12 16:02:56,android_app,tablet,Firefox,US,MO,card,None,Sports,5,3505.48,0.125,438.18,standard,8.91,0.0689,211.34,3287.55,0.87,5,True,True,False
ORD102065,C89771,2025-06-04 11:26:55,2025-06-08 11:26:55,ios_app,desktop,Firefox,CA,KS,card,Clearance,Toys,2,162.01,0.102,16.53,standard,4.84,0.0,0.0,150.32,0.46,4,True,True,False
ORD102066,C20087,2024-05-18 07:30:35,2024-05-23 07:30:35,marketplace,desktop,Firefox,US,NY,apple_pay,Loyalty,Apparel,3,946.39,0.187,176.97,standard,3.51,0.0729,56.09,829.02,0.2,5,True,True,False
ORD102067,C43223,2024-10-07 03:26:04,2024-10-08 03:26:04,web,tablet,Firefox,US,OR,paypal,Clearance,Apparel,2,610.47,0.197,120.26,overnight,30.77,0.0,0.0,520.98,0.65,1,True,True,False
ORD102068,C22587,2024-08-12 23:17:23,2024-08-17 23:17:23,ios_app,desktop,Chrome,US,ND,google_pay,BackToSchool,Apparel,2,238.18,0.216,51.45,standard,9.92,0.0419,7.82,204.47,0.1,5,True,True,False
ORD102069,C62635,2024-06-06 14:13:47,2024-06-08 14:13:47,android_app,desktop,Opera,US,NJ,card,NewArrivals,Apparel,2,87.67,0.144,12.62,two_day,15.88,0.0411,3.08,94.01,0.82,2,True,True,False
ORD102070,C33788,2025-02-12 08:53:29,2025-02-17 08:53:29,mobile_web,mobile,Chrome,US,TN,paypal,None,Sports,4,1424.82,0.257,366.18,standard,5.77,0.0864,91.47,1155.88,1.23,5,True,True,False
ORD102071,C96965,2024-01-15 05:56:01,2024-01-17 05:56:01,ios_app,tablet,Safari,US,MD,apple_pay,BackToSchool,Books,1,1129.26,0.062,70.01,two_day,9.61,0.0638,67.58,1136.44,0.11,2,True,True,False
ORD102072,C68339,2025-06-12 03:39:49,2025-06-14 03:39:49,mobile_web,desktop,Edge,US,TX,apple_pay,Clearance,Home,1,13.08,0.093,1.22,two_day,13.01,0.0923,1.09,25.96,0.91,2,True,True,False
ORD102073,C74248,2024-08-08 15:12:57,2024-08-10 15:12:57,marketplace,desktop,Firefox,US,NH,apple_pay,Loyalty,Toys,1,31.25,0.173,5.41,two_day,10.19,0.0,0.0,36.03,0.12,2,True,True,False
ORD102074,C34130,2024-06-02 00:19:34,2024-06-06 00:19:34,web,mobile,Firefox,US,TX,card,None,Electronics,1,247.31,0.18,44.52,standard,9.7,0.0923,18.72,231.21,2.26,4,True,True,False
ORD102075,C46207,2024-11-07 00:12:22,2024-11-09 00:12:22,marketplace,desktop,Opera,US,WI,google_pay,Holiday,Beauty,3,224.19,0.08,17.94,two_day,14.33,0.056,11.55,232.13,1.33,2,True,True,False
ORD102076,C22629,2024-09-17 08:58:03,2024-09-19 08:58:03,marketplace,desktop,Firefox,US,MO,card,Loyalty,Home,3,137.39,0.163,22.39,two_day,18.67,0.0689,7.92,141.59,0.1,2,True,True,False
ORD102077,C49664,2025-02-27 03:34:36,2025-03-04 03:34:36,ios_app,tablet,Safari,US,NM,klarna,Loyalty,Electronics,2,677.59,0.24,162.62,standard,9.27,0.0931,47.94,572.18,1.58,5,True,True,False
ORD102078,C57188,2025-05-06 05:27:50,2025-05-12 05:27:50,web,desktop,Edge,US,OH,google_pay,None,Grocery,2,192.1,0.077,14.79,standard,3.68,0.0432,7.66,188.65,1.15,6,False,True,True
ORD102079,C41733,2025-06-07 09:31:06,2025-06-09 09:31:06,ios_app,tablet,Chrome,FR,VT,google_pay,None,Home,1,415.98,0.062,25.79,two_day,14.39,0.0,0.0,404.58,0.26,2,True,True,False
ORD102080,C73249,2024-04-30 12:31:43,2024-05-05 12:31:43,mobile_web,tablet,Edge,US,CA,klarna,Holiday,Beauty,1,45.65,0.301,13.74,standard,8.76,0.0931,2.97,43.64,0.11,5,True,True,True
ORD102081,C24199,2024-04-17 15:19:20,2024-04-22 15:19:20,web,tablet,Firefox,US,NH,paypal,SpringSale,Beauty,4,4273.88,0.063,269.25,standard,9.75,0.0,0.0,4014.38,0.25,5,True,True,False
ORD102082,C79278,2024-10-21 12:26:34,2024-10-27 12:26:34,mobile_web,desktop,Safari,US,MN,card,Clearance,Toys,3,118.24,0.0,0.0,standard,6.18,0.0477,5.64,130.06,0.55,6,False,True,True
ORD102083,C98579,2024-08-31 21:01:26,2024-09-05 21:01:26,android_app,mobile,Safari,CA,AZ,paypal,SpringSale,Apparel,1,298.76,0.129,38.54,standard,8.52,0.0,0.0,268.74,0.65,5,True,True,False
ORD102084,C62325,2024-03-07 21:58:44,2024-03-09 21:58:44,marketplace,desktop,Opera,CA,AR,paypal,NewArrivals,Grocery,1,209.45,0.102,21.36,two_day,14.2,0.0,0.0,202.29,0.32,2,True,True,False
ORD102085,C17742,2024-04-28 13:22:36,2024-05-05 13:22:36,marketplace,tablet,Chrome,US,ID,google_pay,SpringSale,Electronics,1,261.78,0.187,48.95,standard,4.14,0.0454,9.66,226.63,0.57,7,False,True,False
ORD102086,C15357,2024-04-08 10:44:24,2024-04-12 10:44:24,android_app,desktop,Firefox,US,NY,card,None,Pets,1,836.52,0.233,194.91,standard,7.19,0.0729,46.77,695.57,0.1,4,True,True,False
ORD102087,C46669,2024-12-23 15:46:06,2024-12-25 15:46:06,marketplace,tablet,Opera,US,VA,google_pay,BackToSchool,Sports,1,750.81,0.07,52.56,two_day,14.54,0.0933,65.15,777.94,0.12,2,True,True,False
ORD102088,C62217,2024-09-26 23:00:30,2024-09-28 23:00:30,marketplace,mobile,Chrome,US,IA,card,SpringSale,Grocery,3,397.46,0.147,58.43,two_day,8.69,0.0426,14.44,362.16,0.41,2,True,True,False
ORD102089,C83866,2025-03-24 14:49:48,2025-03-26 14:49:48,mobile_web,desktop,Safari,US,LA,paypal,Loyalty,Home,1,73.37,0.094,6.9,two_day,11.12,0.096,6.38,83.97,0.62,2,True,True,True
ORD102090,C61164,2025-01-24 03:14:55,2025-01-30 03:14:55,marketplace,tablet,Edge,US,GA,apple_pay,Loyalty,Toys,2,1282.35,0.054,69.25,standard,7.37,0.0876,106.27,1326.74,0.33,6,False,False,False
ORD102091,C33357,2024-07-09 12:56:07,2024-07-14 12:56:07,web,tablet,Chrome,US,CO,google_pay,SpringSale,Home,2,425.97,0.082,34.93,standard,7.47,0.0737,28.82,427.33,0.32,5,True,True,False
ORD102092,C24699,2024-07-08 10:27:09,2024-07-11 10:27:09,android_app,mobile,Safari,US,NJ,klarna,Clearance,Beauty,2,171.36,0.09,15.42,standard,4.19,0.0411,6.41,166.54,2.55,3,True,True,False
ORD102093,C30625,2024-10-22 07:32:18,2024-10-24 07:32:18,ios_app,tablet,Edge,US,TX,klarna,Clearance,Automotive,1,75.07,0.096,7.21,two_day,9.75,0.0923,6.26,83.87,0.21,2,True,False,False
ORD102094,C52845,2024-05-16 10:44:48,2024-05-21 10:44:48,android_app,desktop,Chrome,US,KS,google_pay,Holiday,Home,2,329.71,0.153,50.45,standard,9.91,0.0922,25.75,314.92,0.29,5,True,True,False
ORD102095,C12829,2025-04-10 08:04:00,2025-04-14 08:04:00,marketplace,desktop,Safari,US,WV,paypal,Holiday,Pets,3,1691.24,0.152,257.07,standard,5.4,0.0568,81.46,1521.03,0.18,4,True,False,False
ORD102096,C89987,2025-03-14 10:03:19,2025-03-18 10:03:19,ios_app,tablet,Edge,US,GA,google_pay,BackToSchool,Home,1,460.08,0.15,69.01,standard,4.18,0.0876,34.26,429.51,0.46,4,True,True,False
ORD102097,C43501,2024-04-03 03:49:58,2024-04-05 03:49:58,android_app,mobile,Firefox,US,DE,klarna,NewArrivals,Books,2,275.25,0.11,30.28,two_day,11.63,0.0,0.0,256.6,0.1,2,True,True,False
ORD102098,C99633,2024-10-09 23:36:23,2024-10-11 23:36:23,android_app,mobile,Opera,US,GA,google_pay,Holiday,Toys,3,2085.58,0.145,302.41,two_day,10.52,0.0876,156.21,1949.9,0.12,2,True,True,False
ORD102099,C75491,2024-04-25 01:15:05,2024-04-27 01:15:05,ios_app,desktop,Safari,US,WY,klarna,BackToSchool,Books,1,137.4,0.038,5.22,two_day,8.01,0.0542,7.16,147.35,0.95,2,True,True,False
ORD102100,C87163,2025-03-26 17:25:09,2025-03-30 17:25:09,mobile_web,tablet,Safari,US,MD,google_pay,Holiday,Grocery,2,1859.43,0.264,490.89,standard,4.14,0.0638,87.31,1459.99,0.1,4,True,True,False
ORD102101,C35350,2024-03-08 13:47:24,2024-03-10 13:47:24,ios_app,tablet,Chrome,US,IN,google_pay,Loyalty,Electronics,1,110.28,0.173,19.08,two_day,8.35,0.0567,5.17,104.72,2.35,2,True,True,False
ORD102102,C84257,2024-01-01 21:57:58,2024-01-03 21:57:58,web,tablet,Edge,US,NV,klarna,SpringSale,Pets,1,16.86,0.075,1.26,two_day,18.83,0.0734,1.15,35.58,0.1,2,True,True,False
ORD102103,C70995,2024-04-08 06:57:06,2024-04-12 06:57:06,mobile_web,mobile,Firefox,AU,LA,google_pay,SpringSale,Books,1,1960.4,0.097,190.16,standard,3.79,0.0,0.0,1774.03,0.38,4,True,True,False
ORD102104,C65668,2025-01-13 09:47:27,2025-01-19 09:47:27,marketplace,mobile,Opera,US,AR,card,None,Sports,3,554.54,0.175,97.04,standard,5.04,0.0494,22.6,485.14,0.16,6,False,True,False
ORD102105,C96772,2025-06-21 06:41:19,2025-06-25 06:41:19,android_app,tablet,Opera,US,DC,klarna,SpringSale,Automotive,1,30.45,0.06,1.83,standard,9.9,0.0764,2.19,40.71,0.1,4,True,True,False
ORD102106,C75136,2024-05-14 21:17:41,2024-05-17 21:17:41,web,mobile,Opera,US,DE,card,Loyalty,Sports,2,131.39,0.274,36.0,standard,7.55,0.0,0.0,102.94,2.14,3,True,True,False
ORD102107,C87080,2025-03-23 01:14:45,2025-03-26 01:14:45,mobile_web,tablet,Chrome,US,NC,apple_pay,SpringSale,Apparel,5,909.34,0.111,100.94,standard,6.13,0.0731,59.09,873.62,0.29,3,True,True,True
ORD102108,C69367,2024-08-30 23:25:46,2024-09-06 23:25:46,marketplace,tablet,Opera,US,CT,google_pay,SpringSale,Toys,2,1987.89,0.133,264.39,standard,6.33,0.0683,117.72,1847.55,1.94,7,False,True,False
ORD102109,C88855,2025-04-10 14:46:39,2025-04-12 14:46:39,android_app,mobile,Firefox,US,HI,klarna,SpringSale,Home,2,295.73,0.23,68.02,two_day,17.53,0.0776,17.67,262.91,0.2,2,True,True,True
ORD102110,C68853,2024-12-08 12:35:29,2024-12-10 12:35:29,web,mobile,Edge,US,HI,paypal,BackToSchool,Sports,1,59.12,0.247,14.6,two_day,14.98,0.0776,3.45,62.95,0.23,2,True,True,True
ORD102111,C78587,2024-07-31 06:41:30,2024-08-02 06:41:30,marketplace,mobile,Chrome,US,ND,apple_pay,None,Electronics,3,2714.15,0.177,480.4,two_day,12.96,0.0419,93.59,2340.3,0.1,2,True,True,False
ORD102112,C72187,2025-05-20 06:49:28,2025-05-24 06:49:28,mobile_web,mobile,Firefox,US,KY,paypal,Loyalty,Sports,2,576.15,0.086,49.55,standard,8.87,0.0832,43.81,579.28,0.72,4,True,True,False
ORD102113,C47705,2025-05-19 11:33:45,2025-05-21 11:33:45,web,tablet,Firefox,US,ND,google_pay,None,Sports,2,662.05,0.132,87.39,two_day,12.26,0.0419,24.08,611.0,1.67,2,True,True,False
ORD102114,C12626,2025-06-10 07:15:14,2025-06-15 07:15:14,ios_app,desktop,Safari,US,NV,google_pay,None,Grocery,2,219.24,0.232,50.86,standard,6.68,0.0734,12.36,187.42,1.89,5,True,True,False
ORD102115,C35342,2024-05-07 14:04:45,2024-05-13 14:04:45,android_app,desktop,Opera,US,PA,card,Clearance,Books,2,177.78,0.134,23.82,standard,6.67,0.0486,7.48,168.11,0.93,6,False,True,False
ORD102116,C47928,2024-04-14 15:42:45,2024-04-20 15:42:45,web,mobile,Opera,US,WV,klarna,NewArrivals,Automotive,2,278.18,0.051,14.19,standard,9.64,0.0568,14.99,288.62,0.53,6,False,True,False
ORD102117,C68721,2025-01-16 19:05:29,2025-01-21 19:05:29,marketplace,tablet,Opera,US,MS,paypal,BackToSchool,Grocery,1,52.8,0.167,8.82,standard,5.14,0.0436,1.92,51.04,2.79,5,True,True,True
ORD102118,C77948,2024-07-18 00:39:01,2024-07-22 00:39:01,android_app,mobile,Firefox,US,ND,klarna,None,Electronics,1,18.42,0.119,2.19,standard,3.72,0.0419,0.68,20.63,0.46,4,True,True,False
ORD102119,C11456,2025-03-20 21:19:58,2025-03-22 21:19:58,marketplace,mobile,Chrome,US,KS,paypal,Holiday,Sports,1,40.83,0.116,4.74,two_day,18.56,0.0922,3.33,57.98,0.25,2,True,True,False
ORD102120,C30143,2025-05-14 16:40:54,2025-05-19 16:40:54,android_app,tablet,Firefox,US,DE,klarna,Holiday,Toys,4,380.3,0.0,0.0,standard,7.86,0.0,0.0,388.16,0.37,5,True,True,False
ORD102121,C36042,2025-04-19 07:28:36,2025-04-25 07:28:36,mobile_web,mobile,Chrome,US,AL,paypal,Holiday,Beauty,5,1176.7,0.079,92.96,standard,6.97,0.0928,100.57,1191.28,0.1,6,False,True,False
ORD102122,C93583,2024-08-01 15:42:49,2024-08-07 15:42:49,ios_app,tablet,Opera,US,DE,paypal,BackToSchool,Books,3,1146.38,0.242,277.42,standard,3.7,0.0,0.0,872.66,0.26,6,False,True,False
ORD102123,C89568,2025-05-06 16:11:22,2025-05-10 16:11:22,ios_app,tablet,Edge,US,HI,paypal,Holiday,Electronics,2,232.6,0.054,12.56,standard,8.31,0.0776,17.08,245.43,0.49,4,True,True,False
ORD102124,C84580,2024-01-04 10:05:45,2024-01-09 10:05:45,ios_app,tablet,Edge,US,DE,apple_pay,SpringSale,Books,2,425.06,0.234,99.46,standard,6.04,0.0,0.0,331.64,0.69,5,True,True,False
ORD102125,C74262,2025-05-19 13:35:24,2025-05-21 13:35:24,marketplace,tablet,Edge,UK,AL,paypal,Holiday,Beauty,1,28.22,0.138,3.89,two_day,10.21,0.0,0.0,34.54,0.52,2,True,True,False
ORD102126,C39570,2024-06-03 04:04:40,2024-06-05 04:04:40,web,mobile,Edge,US,ND,apple_pay,Holiday,Sports,3,431.56,0.085,36.68,two_day,9.84,0.0419,16.55,421.27,1.78,2,True,True,True
ORD102127,C30642,2024-10-12 09:30:55,2024-10-18 09:30:55,web,desktop,Opera,US,AL,google_pay,SpringSale,Books,2,148.14,0.077,11.41,standard,4.42,0.0928,12.69,153.84,0.99,6,False,True,False
ORD102128,C40500,2024-05-04 21:58:40,2024-05-07 21:58:40,marketplace,mobile,Firefox,US,FL,apple_pay,NewArrivals,Toys,3,798.69,0.089,71.08,standard,5.66,0.0803,58.43,791.7,0.66,3,True,False,False
ORD102129,C26084,2024-08-15 17:18:27,2024-08-19 17:18:27,marketplace,mobile,Firefox,US,NH,klarna,Loyalty,Grocery,1,74.19,0.151,11.2,standard,4.97,0.0,0.0,67.96,0.32,4,True,True,False
ORD102130,C16350,2024-02-12 00:26:07,2024-02-14 00:26:07,marketplace,desktop,Opera,US,MT,paypal,SpringSale,Pets,2,397.61,0.118,46.92,two_day,10.87,0.0,0.0,361.56,0.19,2,True,True,True
ORD102131,C16679,2025-04-18 07:29:47,2025-04-25 07:29:47,marketplace,tablet,Edge,US,VA,paypal,SpringSale,Beauty,3,182.91,0.188,34.39,standard,5.49,0.0933,13.86,167.87,0.47,7,False,True,False
ORD102132,C96115,2025-04-26 08:42:27,2025-04-30 08:42:27,mobile_web,desktop,Opera,US,PA,apple_pay,NewArrivals,Sports,3,4256.46,0.077,327.75,standard,7.42,0.0486,190.94,4127.07,0.49,4,True,True,True
ORD102133,C29948,2024-05-31 11:50:19,2024-06-06 11:50:19,mobile_web,desktop,Opera,UK,RI,apple_pay,BackToSchool,Grocery,1,64.3,0.076,4.89,standard,8.93,0.0,0.0,68.34,0.52,6,False,True,True
ORD102134,C12057,2024-11-27 15:45:02,2024-12-02 15:45:02,android_app,tablet,Edge,US,OK,apple_pay,NewArrivals,Books,2,680.6,0.115,78.27,standard,3.02,0.087,52.4,657.75,0.51,5,True,True,False
ORD102135,C27780,2025-03-16 02:02:18,2025-03-18 02:02:18,web,desktop,Chrome,US,MD,google_pay,SpringSale,Apparel,2,81.2,0.162,13.15,two_day,17.24,0.0638,4.34,89.63,1.07,2,True,True,True
ORD102136,C61776,2024-10-14 21:01:14,2024-10-20 21:01:14,mobile_web,tablet,Safari,US,LA,klarna,SpringSale,Pets,3,606.65,0.067,40.65,standard,8.63,0.096,54.34,628.97,1.08,6,False,True,True
ORD102137,C70846,2024-08-02 00:29:21,2024-08-07 00:29:21,marketplace,tablet,Opera,US,VA,apple_pay,NewArrivals,Sports,2,535.62,0.166,88.91,standard,8.81,0.0933,41.68,497.2,1.71,5,True,True,False
